"Station_ID","Latitude.x","Longitude.x","Data_Type","Start_Year","End_Year","Latitude.y","Longitude.y"
"USS0012M03S",37.58,-112.9,"TAVG",2003,2023,"37.5800","-112.9000"
"USS0012M05S",37.49,-112.58,"TAVG",2004,2023,"37.4900","-112.5800"
"USS0012M06S",37.49,-112.51,"TAVG",2004,2023,"37.4900","-112.5100"
"USS0012M11S",37.75,-112.78,"TAVG",2012,2023,"37.7500","-112.7800"
"USS0012M13S",37.66,-112.74,"TAVG",2003,2023,"37.6600","-112.7400"
"USS0012M14S",37.68,-112.86,"TAVG",2011,2023,"37.6800","-112.8600"
"USS0012M23S",37.57,-112.84,"TAVG",2003,2023,"37.5700","-112.8400"
"USS0012M26S",37.52,-112.27,"TAVG",2006,2023,"37.5200","-112.2700"
"USS0012P01S",35.26,-112.06,"TAVG",2009,2023,"35.2600","-112.0600"
"USS0012P02S",35.14,-112.15,"TAVG",1978,2023,"35.1400","-112.1500"
"USS0013A15S",48.13,-113.02,"TAVG",1988,2023,"48.1300","-113.0200"
"USS0013A19S",48.8,-113.86,"TAVG",1982,2023,"48.8000","-113.8600"
"USS0013A24S",48.43,-113.94,"TAVG",1989,2023,"48.4300","-113.9400"
"USS0013A25S",48.16,-113.95,"TAVG",1989,2023,"48.1600","-113.9500"
"USS0013A26S",48.3,-113.33,"TAVG",1988,2023,"48.3000","-113.3300"
"USS0013A27S",48.8,-113.67,"TAVG",1986,2023,"48.8000","-113.6700"
"USS0013B07S",47.27,-113.76,"TAVG",1989,2023,"47.2700","-113.7600"
"USS0013B22S",47.43,-113.78,"TAVG",1990,2023,"47.4300","-113.7800"
"USS0013B24S",47.68,-113.96,"TAVG",1989,2023,"47.6800","-113.9600"
"USS0013B25S",47.68,-114,"TAVG",1992,2023,"47.6800","-114.0000"
"USS0013C01S",47,-113.93,"TAVG",1994,2023,"47.0000","-113.9300"
"USS0013C03S",46.24,-113.77,"TAVG",1988,2023,"46.2400","-113.7700"
"USS0013C13S",46.41,-113.43,"TAVG",1986,2023,"46.4100","-113.4300"
"USS0013C31S",46.87,-113.28,"TAVG",1988,2023,"46.8700","-113.2800"
"USS0013C33S",46.47,-113.39,"TAVG",1989,2023,"46.4700","-113.3900"
"USS0013C36S",46.13,-113.31,"TAVG",1998,2023,"46.1300","-113.3100"
"USS0013C38S",46.88,-113.32,"TAVG",1978,2023,"46.8800","-113.3200"
"USS0013C39S",46.18,-113.85,"TAVG",1988,2023,"46.1800","-113.8500"
"USS0013C43S",46.27,-113.16,"TAVG",1989,2023,"46.2700","-113.1600"
"USS0013C44S",46.1,-113.13,"TAVG",1990,2023,"46.1000","-113.1300"
"USS0013D10S",45.17,-113.5,"TAVG",1989,2023,"45.1700","-113.5000"
"USS0013D16S",45.67,-113.95,"TAVG",1989,2023,"45.6700","-113.9500"
"USS0013D19S",45.17,-113.58,"TAVG",1990,2023,"45.1700","-113.5800"
"USS0013D22S",45.69,-113.97,"TAVG",1983,2023,"45.6900","-113.9700"
"USS0013D26S",45.88,-113.33,"TAVG",1989,2023,"45.8800","-113.3300"
"USS0013E06S",44.41,-113.4,"TAVG",1988,2023,"44.4100","-113.4000"
"USS0013E16S",44.85,-113.84,"TAVG",1995,2023,"44.8500","-113.8400"
"USS0013E18S",44.44,-113.32,"TAVG",1989,2023,"44.4400","-113.3200"
"USS0013E23S",44.99,-113.44,"TAVG",1990,2023,"44.9900","-113.4400"
"USS0013E27S",44.02,-113.47,"TAVG",1988,2023,"44.0200","-113.4700"
"USS0013F03S",43.74,-113.94,"TAVG",1983,2023,"43.7400","-113.9400"
"USS0013F04S",43.61,-113.93,"TAVG",1988,2023,"43.6100","-113.9300"
"USS0013F09S",43.63,-113.97,"TAVG",1988,2023,"43.6300","-113.9700"
"USS0013F13S",43.73,-113.83,"TAVG",2001,2023,"43.7300","-113.8300"
"USS0013G01S",42.32,-113.62,"TAVG",1989,2023,"42.3200","-113.6200"
"USS0013H05S",41.92,-113.41,"TAVG",2010,2023,"41.9200","-113.4100"
"USS0013M02S",37.51,-113.4,"TAVG",2005,2023,"37.5100","-113.4000"
"USS0013M04S",37.49,-113.85,"TAVG",2005,2023,"37.4900","-113.8500"
"USS0013M05S",37.53,-113.05,"TAVG",2005,2023,"37.5300","-113.0500"
"USS0013M06S",37.5,-113.94,"TAVG",2004,2023,"37.5000","-113.9400"
"USS0013M07S",37.4,-113.46,"TAVG",2004,2023,"37.4000","-113.4600"
"USS0014A11S",48.91,-114.77,"TAVG",1990,2023,"48.9100","-114.7700"
"USS0014A12S",48.91,-114.86,"TAVG",1989,2023,"48.9100","-114.8600"
"USS0014A14S",48.31,-114.84,"TAVG",1978,2023,"48.3100","-114.8400"
"USS0014B04S",47.98,-114.35,"TAVG",2010,2023,"47.9800","-114.3500"
"USS0014B05S",47.18,-114.33,"TAVG",1992,2023,"47.1800","-114.3300"
"USS0014C04S",46.47,-114.63,"TAVG",1983,2023,"46.4700","-114.6300"
"USS0014C05S",46.63,-114.58,"TAVG",1983,2023,"46.6300","-114.5800"
"USS0014C12S",46.14,-114.51,"TAVG",1983,2023,"46.1400","-114.5100"
"USS0014C13S",46.14,-114.45,"TAVG",1988,2023,"46.1400","-114.4500"
"USS0014D02S",45.73,-114.48,"TAVG",1988,2023,"45.7300","-114.4800"
"USS0014E01S",44.47,-114.49,"TAVG",1989,2023,"44.4700","-114.4900"
"USS0014E04S",44.84,-114.27,"TAVG",1989,2023,"44.8400","-114.2700"
"USS0014F02S",43.86,-114.21,"TAVG",1988,2023,"43.8600","-114.2100"
"USS0014F03S",43.82,-114.26,"TAVG",1983,2023,"43.8200","-114.2600"
"USS0014F04S",43.8,-114.85,"TAVG",1988,2023,"43.8000","-114.8500"
"USS0014F08S",43.6,-114.67,"TAVG",1988,2023,"43.6000","-114.6700"
"USS0014F11S",43.48,-114.83,"TAVG",1986,2023,"43.4800","-114.8300"
"USS0014F12S",43.87,-114.71,"TAVG",1988,2023,"43.8700","-114.7100"
"USS0014F16S",43.71,-114.16,"TAVG",1988,2023,"43.7100","-114.1600"
"USS0014F17S",43.88,-114.67,"TAVG",1988,2023,"43.8800","-114.6700"
"USS0014F19S",43.77,-114.42,"TAVG",1993,2023,"43.7700","-114.4200"
"USS0014G01S",42.16,-114.19,"TAVG",1989,2023,"42.1600","-114.1900"
"USS0014G02S",42.18,-114.29,"TAVG",1989,2023,"42.1800","-114.2900"
"USS0014K01S",39.46,-114.65,"TAVG",2011,2023,"39.4600","-114.6500"
"USS0014K02S",39.32,-114.62,"TAVG",1984,2023,"39.3200","-114.6200"
"USS0014K05S",39.13,-114.96,"TAVG",1991,2023,"39.1300","-114.9600"
"USS0014K07S",39.23,-114.24,"TAVG",2012,2023,"39.2300","-114.2400"
"USS0014K08S",39.16,-114.61,"TAVG",2011,2023,"39.1600","-114.6100"
"USS0014K09S",39.09,-114.9,"TAVG",2012,2023,"39.0900","-114.9000"
"USS0014K10S",39.56,-114.63,"TAVG",2011,2023,"39.5600","-114.6300"
"USS0014L04S",39.01,-114.31,"TAVG",2010,2023,"39.0100","-114.3100"
"USS0015A03S",48.97,-115.95,"TAVG",1988,2023,"48.9700","-115.9500"
"USS0015A05S",48.98,-115.82,"TAVG",1996,2023,"48.9800","-115.8200"
"USS0015A08S",48.57,-115.45,"TAVG",1988,2023,"48.5700","-115.4500"
"USS0015A12S",48.13,-115.62,"TAVG",1998,2023,"48.1300","-115.6200"
"USS0015B02S",47.46,-115.71,"TAVG",1989,2023,"47.4600","-115.7100"
"USS0015B09S",47.56,-115.82,"TAVG",1989,2023,"47.5600","-115.8200"
"USS0015B14S",47.07,-115.96,"TAVG",1989,2023,"47.0700","-115.9600"
"USS0015B21S",47.53,-115.78,"TAVG",1989,2023,"47.5300","-115.7800"
"USS0015C04S",46.57,-115.74,"TAVG",1983,2023,"46.5700","-115.7400"
"USS0015C05S",46.49,-115.8,"TAVG",2009,2023,"46.4900","-115.8000"
"USS0015C06S",46.48,-115.63,"TAVG",1983,2023,"46.4800","-115.6300"
"USS0015C09S",46.56,-115.29,"TAVG",1984,2023,"46.5600","-115.2900"
"USS0015C10S",46.98,-115.03,"TAVG",1982,2023,"46.9800","-115.0300"
"USS0015C16S",46.76,-115.3,"TAVG",1984,2023,"46.7600","-115.3000"
"USS0015D01S",45.19,-115.97,"TAVG",1988,2023,"45.1900","-115.9700"
"USS0015D06S",45.7,-115.23,"TAVG",1989,2023,"45.7000","-115.2300"
"USS0015E02S",44.63,-115.79,"TAVG",1988,2023,"44.6300","-115.7900"
"USS0015E04S",44.54,-115.56,"TAVG",1988,2023,"44.5400","-115.5600"
"USS0015E08S",44.29,-115.66,"TAVG",1980,2023,"44.2900","-115.6600"
"USS0015E09S",44.05,-115.44,"TAVG",1987,2023,"44.0500","-115.4400"
"USS0015E11S",44.3,-115.23,"TAVG",1988,2023,"44.3000","-115.2300"
"USS0015F01S",43.93,-115.67,"TAVG",1982,2023,"43.9300","-115.6700"
"USS0015F04S",43.76,-115.24,"TAVG",1988,2023,"43.7600","-115.2400"
"USS0015F05S",43.63,-115.44,"TAVG",1988,2023,"43.6300","-115.4400"
"USS0015F06S",43.51,-115.57,"TAVG",1988,2023,"43.5100","-115.5700"
"USS0015F09S",43.27,-115.35,"TAVG",1992,2023,"43.2700","-115.3500"
"USS0015F14S",43.95,-115.27,"TAVG",1988,2023,"43.9500","-115.2700"
"USS0015G02S",42.01,-115,"TAVG",1990,2023,"42.0100","-115.0000"
"USS0015H01S",41.83,-115.45,"TAVG",1989,2023,"41.8300","-115.4500"
"USS0015H03S",41.74,-115.47,"TAVG",1988,2023,"41.7400","-115.4700"
"USS0015H04S",41.76,-115.69,"TAVG",1988,2023,"41.7600","-115.6900"
"USS0015H09S",41.23,-116.03,"TAVG",1988,2023,"41.2300","-116.0300"
"USS0015H14S",41.87,-115.25,"TAVG",1989,2023,"41.8700","-115.2500"
"USS0015H19S",41.41,-115.45,"TAVG",2012,2023,"41.4100","-115.4500"
"USS0015H20S",41.89,-115.86,"TAVG",2012,2023,"41.8900","-115.8600"
"USS0015H24S",41.66,-115.32,"TAVG",1989,2023,"41.6600","-115.3200"
"USS0015J01S",40.89,-115.2,"TAVG",1989,2023,"40.8900","-115.2000"
"USS0015J06S",40.65,-115.38,"TAVG",1993,2023,"40.6500","-115.3800"
"USS0015J09S",40.38,-115.53,"TAVG",1984,2023,"40.3800","-115.5300"
"USS0015J12S",40.28,-115.53,"TAVG",1984,2023,"40.2800","-115.5300"
"USS0015J15S",40.94,-115.1,"TAVG",1985,2023,"40.9400","-115.1000"
"USS0015J22S",40.98,-115.17,"TAVG",2012,2023,"40.9800","-115.1700"
"USS0015K04S",39.45,-115.98,"TAVG",2011,2023,"39.4500","-115.9800"
"USS0015L01S",38.95,-115.38,"TAVG",2012,2023,"38.9500","-115.3800"
"USS0015L02S",39,-115.42,"TAVG",2012,2023,"39.0000","-115.4200"
"USS0015N09S",36.32,-115.7,"TAVG",2008,2023,"36.3200","-115.7000"
"USS0015N10S",36.31,-115.68,"TAVG",2008,2023,"36.3100","-115.6800"
"USS0015N11S",36.25,-115.63,"TAVG",2008,2023,"36.2500","-115.6300"
"USS0016A04S",48.06,-116.23,"TAVG",1988,2023,"48.0600","-116.2300"
"USS0016A08S",48.31,-116.07,"TAVG",1988,2023,"48.3100","-116.0700"
"USS0016A10S",48.37,-116.64,"TAVG",1988,2023,"48.3700","-116.6400"
"USS0016A12S",48.89,-116.76,"TAVG",2000,2023,"48.8900","-116.7600"
"USS0016A14S",48.72,-116.46,"TAVG",2003,2023,"48.7200","-116.4600"
"USS0016B14S",47.15,-116.27,"TAVG",1990,2023,"47.1500","-116.2700"
"USS0016C01S",46.95,-116.34,"TAVG",1989,2023,"46.9500","-116.3400"
"USS0016C02S",46.81,-116.85,"TAVG",2000,2023,"46.8100","-116.8500"
"USS0016C20S",46.84,-116.12,"TAVG",1982,2023,"46.8400","-116.1200"
"USS0016D08S",45.07,-116.45,"TAVG",1988,2023,"45.0700","-116.4500"
"USS0016D09S",45.04,-116.13,"TAVG",1986,2023,"45.0400","-116.1300"
"USS0016E05S",44.77,-116.25,"TAVG",1988,2023,"44.7700","-116.2500"
"USS0016E10S",44.61,-116.98,"TAVG",1989,2023,"44.6100","-116.9800"
"USS0016E11S",44.95,-116.14,"TAVG",1988,2023,"44.9500","-116.1400"
"USS0016E14S",44.38,-116.34,"TAVG",2001,2023,"44.3800","-116.3400"
"USS0016E18S",44.79,-116.09,"TAVG",2001,2023,"44.7900","-116.0900"
"USS0016F02S",43.76,-116.1,"TAVG",1999,2023,"43.7600","-116.1000"
"USS0016F08S",43.29,-116.85,"TAVG",1999,2023,"43.2900","-116.8500"
"USS0016G01S",42.76,-116.9,"TAVG",1983,2023,"42.7600","-116.9000"
"USS0016G07S",42.6,-116.56,"TAVG",1983,2023,"42.6000","-116.5600"
"USS0016H02S",41.55,-116.01,"TAVG",1989,2023,"41.5500","-116.0100"
"USS0016H03S",41.27,-116.8,"TAVG",2012,2023,"41.2700","-116.8000"
"USS0016H04S",41.53,-116.01,"TAVG",1981,2023,"41.5300","-116.0100"
"USS0016H05S",41.78,-116.03,"TAVG",1989,2023,"41.7800","-116.0300"
"USS0016H06S",41.67,-116.07,"TAVG",2012,2023,"41.6700","-116.0700"
"USS0016H07S",41.32,-116.34,"TAVG",2009,2023,"41.3200","-116.3400"
"USS0016H08S",41.82,-116.1,"TAVG",1989,2023,"41.8200","-116.1000"
"USS0016H11S",41.34,-116.98,"TAVG",2012,2023,"41.3400","-116.9800"
"USS0016J01S",40.36,-116.86,"TAVG",2000,2023,"40.3600","-116.8600"
"USS0017A01S",48.69,-117.18,"TAVG",1989,2023,"48.6900","-117.1800"
"USS0017B04S",47.88,-117.09,"TAVG",1986,2023,"47.8800","-117.0900"
"USS0017B06S",47.86,-117.04,"TAVG",2006,2023,"47.8600","-117.0400"
"USS0017C04S",46.18,-117.54,"TAVG",2000,2023,"46.1800","-117.5400"
"USS0017C05S",46.12,-117.85,"TAVG",1989,2023,"46.1200","-117.8500"
"USS0017C06S",46.24,-117.39,"TAVG",2000,2023,"46.2400","-117.3900"
"USS0017D02S",45.21,-117.19,"TAVG",1984,2023,"45.2100","-117.1900"
"USS0017D06S",45.27,-117.69,"TAVG",1987,2023,"45.2700","-117.6900"
"USS0017D07S",45.08,-117.55,"TAVG",1978,2023,"45.0800","-117.5500"
"USS0017D08S",45,-117.17,"TAVG",1980,2023,"45.0000","-117.1700"
"USS0017D18S",45.27,-117.17,"TAVG",1988,2023,"45.2700","-117.1700"
"USS0017D20S",45.98,-117.95,"TAVG",2007,2023,"45.9800","-117.9500"
"USS0017H02S",41.75,-117.53,"TAVG",1988,2023,"41.7500","-117.5300"
"USS0017H07S",41.52,-117.63,"TAVG",1988,2023,"41.5200","-117.6300"
"USS0017H08S",41.67,-117.57,"TAVG",1988,2023,"41.6700","-117.5700"
"USS0017J02S",40.88,-117.59,"TAVG",2011,2023,"40.8800","-117.5900"
"USS0017K04S",39.29,-117.11,"TAVG",1989,2023,"39.2900","-117.1100"
"USS0018A21S",48.86,-118.4,"TAVG",2003,2023,"48.8600","-118.4000"
"USS0018A26S",48.95,-118.99,"TAVG",2010,2023,"48.9500","-118.9900"
"USS0018D04S",45.56,-118.45,"TAVG",1984,2023,"45.5600","-118.4500"
"USS0018D06S",45.27,-118.85,"TAVG",1989,2023,"45.2700","-118.8500"
"USS0018D08S",45.19,-118.55,"TAVG",1988,2023,"45.1900","-118.5500"
"USS0018D09S",45.15,-118.22,"TAVG",1980,2023,"45.1500","-118.2200"
"USS0018D19S",45.7,-118.11,"TAVG",1988,2023,"45.7000","-118.1100"
"USS0018D20S",45.36,-118.47,"TAVG",1988,2023,"45.3600","-118.4700"
"USS0018D21S",45.07,-118.15,"TAVG",1988,2023,"45.0700","-118.1500"
"USS0018E03S",44.87,-118.11,"TAVG",1988,2023,"44.8700","-118.1100"
"USS0018E05S",44.83,-118.19,"TAVG",1988,2023,"44.8300","-118.1900"
"USS0018E08S",44.76,-118.31,"TAVG",1987,2023,"44.7600","-118.3100"
"USS0018E09S",44.66,-118.43,"TAVG",1988,2023,"44.6600","-118.4300"
"USS0018E16S",44.25,-118.52,"TAVG",1987,2023,"44.2500","-118.5200"
"USS0018E18S",44.21,-118.64,"TAVG",1989,2023,"44.2100","-118.6400"
"USS0018F01S",44.01,-118.84,"TAVG",1983,2023,"44.0100","-118.8400"
"USS0018G01S",42.75,-118.69,"TAVG",1983,2023,"42.7500","-118.6900"
"USS0018G02S",42.71,-118.63,"TAVG",1983,2023,"42.7100","-118.6300"
"USS0018H01S",41.97,-118.19,"TAVG",1988,2023,"41.9700","-118.1900"
"USS0018H02S",41.49,-119,"TAVG",2011,2023,"41.4900","-119.0000"
"USS0019A02S",48.66,-119.84,"TAVG",1988,2023,"48.6600","-119.8400"
"USS0019A13S",48.36,-119.08,"TAVG",1991,2023,"48.3600","-119.0800"
"USS0019D02S",45.19,-119.25,"TAVG",1988,2023,"45.1900","-119.2500"
"USS0019D03S",45.11,-119.5,"TAVG",1989,2023,"45.1100","-119.5000"
"USS0019E03S",44.45,-119.93,"TAVG",1988,2023,"44.4500","-119.9300"
"USS0019E07S",44.26,-119.02,"TAVG",1987,2023,"44.2600","-119.0200"
"USS0019F01S",43.95,-119.54,"TAVG",1990,2023,"43.9500","-119.5400"
"USS0019K04S",39.16,-119.9,"TAVG",1988,2023,"39.1600","-119.9000"
"USS0019K07S",39.32,-119.89,"TAVG",1980,2023,"39.3200","-119.8900"
"USS0019K08S",39.46,-119.94,"TAVG",1989,2023,"39.4600","-119.9400"
"USS0019L03S",38.85,-119.94,"TAVG",1986,2023,"38.8500","-119.9400"
"USS0019L05S",38.61,-119.92,"TAVG",1980,2023,"38.6100","-119.9200"
"USS0019L06S",38.51,-119.63,"TAVG",1987,2023,"38.5100","-119.6300"
"USS0019L07S",38.31,-119.6,"TAVG",1978,2023,"38.3100","-119.6000"
"USS0019L08S",38.3,-119.55,"TAVG",1988,2023,"38.3000","-119.5500"
"USS0019L13S",38.07,-119.23,"TAVG",1978,2023,"38.0700","-119.2300"
"USS0019L17S",38.44,-119.37,"TAVG",1988,2023,"38.4400","-119.3700"
"USS0019L19S",38.55,-119.8,"TAVG",1987,2023,"38.5500","-119.8000"
"USS0019L24S",38.92,-119.92,"TAVG",1989,2023,"38.9200","-119.9200"
"USS0019L38S",38.28,-119.61,"TAVG",1989,2023,"38.2800","-119.6100"
"USS0019L39S",38.67,-119.82,"TAVG",1989,2023,"38.6700","-119.8200"
"USS0019L40S",38.67,-119.61,"TAVG",1990,2023,"38.6700","-119.6100"
"USS0019L41S",38.72,-119.89,"TAVG",2003,2023,"38.7200","-119.8900"
"USS0019L42S",38.4,-119.54,"TAVG",2003,2023,"38.4000","-119.5400"
"USS0019L43S",38.68,-119.96,"TAVG",2003,2023,"38.6800","-119.9600"
"USS0019L44S",38.84,-119.89,"TAVG",2003,2023,"38.8400","-119.8900"
"USS0019L45S",38.69,-119.99,"TAVG",2004,2023,"38.6900","-119.9900"
"USS0020A05S",48.72,-120.66,"TAVG",1988,2023,"48.7200","-120.6600"
"USS0020A07S",48.53,-120.99,"TAVG",1987,2023,"48.5300","-120.9900"
"USS0020A09S",48.52,-120.74,"TAVG",1987,2023,"48.5200","-120.7400"
"USS0020A12S",48.44,-120.92,"TAVG",1989,2023,"48.4400","-120.9200"
"USS0020A23S",48.2,-120.92,"TAVG",1988,2023,"48.2000","-120.9200"
"USS0020A41S",48.57,-120.78,"TAVG",1999,2023,"48.5700","-120.7800"
"USS0020A46S",48.07,-120.85,"TAVG",2010,2023,"48.0700","-120.8500"
"USS0020B02S",47.35,-120.68,"TAVG",1988,2023,"47.3500","-120.6800"
"USS0020B07S",47.29,-120.37,"TAVG",1988,2023,"47.2900","-120.3700"
"USS0020B11S",47.28,-120.49,"TAVG",1983,2023,"47.2800","-120.4900"
"USS0020B24S",47.99,-120.57,"TAVG",1988,2023,"47.9900","-120.5700"
"USS0020B25S",47.23,-120.29,"TAVG",1988,2023,"47.2300","-120.2900"
"USS0020D01S",45.99,-120.68,"TAVG",2012,2023,"45.9900","-120.6800"
"USS0020D02S",45.99,-120.81,"TAVG",2008,2023,"45.9900","-120.8100"
"USS0020E02S",44.43,-120.33,"TAVG",1988,2023,"44.4300","-120.3300"
"USS0020G02S",42.7,-120.8,"TAVG",1990,2023,"42.7000","-120.8000"
"USS0020G06S",42.32,-120.83,"TAVG",1983,2023,"42.3200","-120.8300"
"USS0020G09S",42.13,-120.84,"TAVG",1988,2023,"42.1300","-120.8400"
"USS0020G12S",42.64,-120.95,"TAVG",2001,2023,"42.6400","-120.9500"
"USS0020H02S",41.89,-120.75,"TAVG",1999,2023,"41.8900","-120.7500"
"USS0020H06S",41.58,-120.3,"TAVG",1989,2023,"41.5800","-120.3000"
"USS0020H12S",41.99,-120.18,"TAVG",1989,2023,"41.9900","-120.1800"
"USS0020H13S",41.24,-120.79,"TAVG",1984,2023,"41.2400","-120.7900"
"USS0020K03S",39.49,-120.28,"TAVG",1989,2023,"39.4900","-120.2800"
"USS0020K04S",39.45,-120.29,"TAVG",1978,2023,"39.4500","-120.2900"
"USS0020K05S",39.43,-120.31,"TAVG",1995,2023,"39.4300","-120.3100"
"USS0020K13S",39.3,-120.18,"TAVG",1988,2023,"39.3000","-120.1800"
"USS0020K25S",39.14,-120.22,"TAVG",1989,2023,"39.1400","-120.2200"
"USS0020K27S",39.17,-120.15,"TAVG",1988,2023,"39.1700","-120.1500"
"USS0020K30S",39.19,-120.26,"TAVG",1989,2023,"39.1900","-120.2600"
"USS0020K31S",39.33,-120.37,"TAVG",1987,2023,"39.3300","-120.3700"
"USS0020L02S",39,-120.13,"TAVG",1989,2023,"39.0000","-120.1300"
"USS0020L06S",38.85,-120.08,"TAVG",1984,2023,"38.8500","-120.0800"
"USS0020L10S",38.93,-120.05,"TAVG",1989,2023,"38.9300","-120.0500"
"USS0021A01S",48.88,-121.26,"TAVG",2001,2023,"48.8800","-121.2600"
"USS0021A07S",48.86,-121.44,"TAVG",2008,2023,"48.8600","-121.4400"
"USS0021A09S",48.76,-121.7,"TAVG",2006,2023,"48.7600","-121.7000"
"USS0021A28S",48.93,-121.2,"TAVG",2009,2023,"48.9300","-121.2000"
"USS0021A31S",48.87,-121.79,"TAVG",1995,2023,"48.8700","-121.7900"
"USS0021A32S",48.69,-121.91,"TAVG",1995,2023,"48.6900","-121.9100"
"USS0021A35S",48.98,-121.08,"TAVG",2000,2023,"48.9800","-121.0800"
"USS0021A36S",48.82,-121.93,"TAVG",2002,2023,"48.8200","-121.9300"
"USS0021B01S",47.75,-121.09,"TAVG",1988,2023,"47.7500","-121.0900"
"USS0021B04S",47.54,-121.09,"TAVG",1983,2023,"47.5400","-121.0900"
"USS0021B10S",47.27,-121.34,"TAVG",1988,2023,"47.2700","-121.3400"
"USS0021B13S",47.02,-121.46,"TAVG",1987,2023,"47.0200","-121.4600"
"USS0021B17S",47.3,-121.6,"TAVG",1995,2023,"47.3000","-121.6000"
"USS0021B20S",47.33,-121.47,"TAVG",1993,2023,"47.3300","-121.4700"
"USS0021B21S",47.36,-121.57,"TAVG",1993,2023,"47.3600","-121.5700"
"USS0021B31S",47.16,-121.42,"TAVG",2006,2023,"47.1600","-121.4200"
"USS0021B42S",47.28,-121.67,"TAVG",1985,2023,"47.2800","-121.6700"
"USS0021B48S",47.78,-121.7,"TAVG",1994,2023,"47.7800","-121.7000"
"USS0021B50S",47.2,-121.78,"TAVG",2007,2023,"47.2000","-121.7800"
"USS0021B51S",47.38,-121.06,"TAVG",1984,2023,"47.3800","-121.0600"
"USS0021B55S",47.37,-121.44,"TAVG",1989,2023,"47.3700","-121.4400"
"USS0021B59S",47.28,-121.47,"TAVG",1993,2023,"47.2800","-121.4700"
"USS0021B60S",47.68,-121.61,"TAVG",1995,2023,"47.6800","-121.6100"
"USS0021B62S",47.07,-121.59,"TAVG",1997,2023,"47.0700","-121.5900"
"USS0021B63S",47.04,-121.94,"TAVG",1999,2023,"47.0400","-121.9400"
"USS0021C10S",46.55,-121.17,"TAVG",1988,2023,"46.5500","-121.1700"
"USS0021C13S",46.09,-121.76,"TAVG",1978,2023,"46.0900","-121.7600"
"USS0021C14S",46.35,-121.51,"TAVG",1988,2023,"46.3500","-121.5100"
"USS0021C17S",46.91,-121.48,"TAVG",1988,2023,"46.9100","-121.4800"
"USS0021C20S",46.18,-121.93,"TAVG",1981,2023,"46.1800","-121.9300"
"USS0021C26S",46.27,-121.96,"TAVG",1978,2023,"46.2700","-121.9600"
"USS0021C28S",46.64,-121.38,"TAVG",1988,2023,"46.6400","-121.3800"
"USS0021C33S",46.62,-121.39,"TAVG",1987,2023,"46.6200","-121.3900"
"USS0021C35S",46.78,-121.75,"TAVG",1988,2023,"46.7800","-121.7500"
"USS0021C38S",46.81,-121.33,"TAVG",1987,2023,"46.8100","-121.3300"
"USS0021C39S",46.36,-121.08,"TAVG",1990,2023,"46.3600","-121.0800"
"USS0021C40S",46.93,-121.95,"TAVG",1998,2023,"46.9300","-121.9500"
"USS0021C41S",46.87,-121.53,"TAVG",2006,2023,"46.8700","-121.5300"
"USS0021C42S",46.1,-121.96,"TAVG",2007,2023,"46.1000","-121.9600"
"USS0021D01S",45.62,-121.7,"TAVG",1989,2023,"45.6200","-121.7000"
"USS0021D04S",45.46,-121.7,"TAVG",1988,2023,"45.4600","-121.7000"
"USS0021D08S",45.32,-121.72,"TAVG",1980,2023,"45.3200","-121.7200"
"USS0021D12S",45.19,-121.69,"TAVG",1984,2023,"45.1900","-121.6900"
"USS0021D13S",45.1,-121.75,"TAVG",1984,2023,"45.1000","-121.7500"
"USS0021D14S",45.04,-121.93,"TAVG",1988,2023,"45.0400","-121.9300"
"USS0021D33S",45.43,-121.86,"TAVG",1983,2023,"45.4300","-121.8600"
"USS0021D35S",45.25,-121.74,"TAVG",1984,2023,"45.2500","-121.7400"
"USS0021E04S",44.59,-121.97,"TAVG",1984,2023,"44.5900","-121.9700"
"USS0021E05S",44.44,-121.95,"TAVG",1978,2023,"44.4400","-121.9500"
"USS0021E06S",44.42,-121.86,"TAVG",1984,2023,"44.4200","-121.8600"
"USS0021E07S",44.21,-121.87,"TAVG",1988,2023,"44.2100","-121.8700"
"USS0021E13S",44.14,-121.64,"TAVG",1987,2023,"44.1400","-121.6400"
"USS0021F10S",43.51,-121.98,"TAVG",1987,2023,"43.5100","-121.9800"
"USS0021F12S",42.96,-121.18,"TAVG",1988,2023,"42.9600","-121.1800"
"USS0021F22S",43.23,-121.81,"TAVG",1987,2023,"43.2300","-121.8100"
"USS0021G03S",42.69,-121.43,"TAVG",1988,2023,"42.6900","-121.4300"
"USS0021G04S",42.21,-121.13,"TAVG",1998,2023,"42.2100","-121.1300"
"USS0021G16S",42.41,-121.68,"TAVG",2006,2023,"42.4100","-121.6800"
"USS0021G17S",42.79,-121.98,"TAVG",2006,2023,"42.7900","-121.9800"
"USS0022C09S",46.15,-122.15,"TAVG",1980,2023,"46.1500","-122.1500"
"USS0022C10S",46.19,-122.25,"TAVG",1980,2023,"46.1900","-122.2500"
"USS0022C12S",46.26,-122.18,"TAVG",1985,2023,"46.2600","-122.1800"
"USS0022C13S",46.16,-122.18,"TAVG",2002,2023,"46.1600","-122.1800"
"USS0022D01S",45.9,-122.22,"TAVG",2008,2023,"45.9000","-122.2200"
"USS0022D02S",45.55,-122,"TAVG",1989,2023,"45.5500","-122.0000"
"USS0022D03S",45.45,-122.03,"TAVG",1997,2023,"45.4500","-122.0300"
"USS0022E07S",44.39,-122.17,"TAVG",1984,2023,"44.3900","-122.1700"
